book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3397,826845,826845,910927,81,140013083,9780140013080.0,John Wyndham,1955.0,The Chrysalids,The Chrysalids,en-US,3.92,29364,33232,1523,635,1773,7445,13195,10184,https://images.gr-assets.com/books/1271095852m/826845.jpg,https://images.gr-assets.com/books/1271095852s/826845.jpg
3403,59924,59924,425872,57,60512741,9780060512740.0,Ursula K. Le Guin,1971.0,The Lathe of Heaven,The Lathe of Heaven,en-US,4.09,29562,34168,2100,247,1093,6408,13869,12551,https://images.gr-assets.com/books/1433084322m/59924.jpg,https://images.gr-assets.com/books/1433084322s/59924.jpg
3408,5292853,5292853,5360280,24,044101738X,9780441017390.0,Patricia Briggs,2009.0,Hunting Ground,"Hunting Ground (Alpha & Omega, #2)",eng,4.27,44487,48187,1712,166,961,7228,17387,22445,https://images.gr-assets.com/books/1375461295m/5292853.jpg,https://images.gr-assets.com/books/1375461295s/5292853.jpg
3414,28541,28541,1171182,55,141692499X,9781416925000.0,Anne McCaffrey,1976.0,Dragonsong ,"Dragonsong (Harper Hall, #1)",eng,4.24,35694,39716,1092,191,897,6460,13955,18213,https://images.gr-assets.com/books/1407659596m/28541.jpg,https://images.gr-assets.com/books/1407659596s/28541.jpg
3440,6723348,6723348,6919505,85,61558222,9780061558220.0,"Guillermo del Toro, Chuck Hogan",2009.0,The Fall,"The Fall (The Strain Trilogy, #2)",eng,3.8,25774,31255,2173,381,1805,8904,12817,7348,https://images.gr-assets.com/books/1327934155m/6723348.jpg,https://images.gr-assets.com/books/1327934155s/6723348.jpg
3444,448873,448873,1069505,4,60824972,9780060824980.0,Megan Whalen Turner,1996.0,The Thief,"The Thief (The Queen's Thief, #1)",eng,3.92,40807,43691,4973,1027,2577,9880,15787,14420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3462,8785374,8785374,13659124,54,038561926X,9780385619260.0,Terry Pratchett,2011.0,Snuff,"Snuff (Discworld, #39; City Watch #8)",en-GB,4.15,30570,36650,2356,219,1083,6296,14518,14534,https://images.gr-assets.com/books/1302694636m/8785374.jpg,https://images.gr-assets.com/books/1302694636s/8785374.jpg
3469,38169,38169,37962,49,60741872,9780060741880.0,Pat Frank,1959.0,"Alas, Babylon","Alas, Babylon",eng,4.07,28386,31267,2480,352,1208,5846,12327,11534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3474,18138189,18138189,25481154,40,425265625,9780425265630.0,Anthony  Ryan,2014.0,Tower Lord,"Tower Lord (Raven's Shadow, #2)",eng,4.19,23765,29269,1402,246,805,4257,11856,12105,https://images.gr-assets.com/books/1382486392m/18138189.jpg,https://images.gr-assets.com/books/1382486392s/18138189.jpg
3478,12700306,12700306,16669362,26,345533623,9780345533620.0,Kevin Hearne,2012.0,Tricked,"Tricked (The Iron Druid Chronicles, #4)",eng,4.25,30578,34563,1492,110,555,4914,13914,15070,https://images.gr-assets.com/books/1324455119m/12700306.jpg,https://images.gr-assets.com/books/1324455119s/12700306.jpg
3483,15985373,15985373,21528629,27,425256855,9780425256860.0,Mark  Lawrence,2013.0,Emperor of Thorns,"Emperor of Thorns (The Broken Empire, #3)",eng,4.27,21143,30338,1793,217,724,4070,11088,14239,https://images.gr-assets.com/books/1352546239m/15985373.jpg,https://images.gr-assets.com/books/1352546239s/15985373.jpg
3489,24983,24983,2439628,60,553562738,9780553562740.0,Connie Willis,1992.0,Doomsday Book,"Doomsday Book (Oxford Time Travel, #1)",eng,4.03,33000,36611,3789,878,1955,6508,13125,14145,https://images.gr-assets.com/books/1403972500m/24983.jpg,https://images.gr-assets.com/books/1403972500s/24983.jpg
3492,110694,110694,418854,40,552148067,9780552148060.0,David Eddings,1991.0,The Seeress of Kell,"The Seeress of Kell (The Malloreon, #5)",eng,4.12,32127,34838,283,210,1192,6830,12458,14148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3497,153784,153784,1375705,26,679889175,9780679889180.0,Tamora Pierce,1999.0,First Test,"First Test (Protector of the Small, #1)",eng,4.24,40036,42783,1086,239,1086,6998,14394,20066,https://images.gr-assets.com/books/1320478357m/153784.jpg,https://images.gr-assets.com/books/1320478357s/153784.jpg
3500,66692,66692,215324,43,088038672X,9780880386720.0,R.A. Salvatore,1989.0,Streams of Silver (Icewind Dale #2),"Streams of Silver (Forgotten Realms: Icewind Dale, #2; Legend of Drizzt, #5)",eng,4.14,26237,28939,359,135,901,5503,10612,11788,https://images.gr-assets.com/books/1457322786m/66692.jpg,https://images.gr-assets.com/books/1457322786s/66692.jpg
3510,30245,30245,2953328,49,515136816,9780515136810.0,Laurell K. Hamilton,2003.0,"Cerulean Sins (Anita Blake, Vampire Hunter, #11)","Cerulean Sins (Anita Blake, Vampire Hunter, #11)",en-US,3.84,40737,43242,770,1399,3806,10312,12696,15029,https://images.gr-assets.com/books/1396595697m/30245.jpg,https://images.gr-assets.com/books/1396595697s/30245.jpg
3512,9634967,9634967,14247828,57,385533853,9780385533850.0,Daniel H. Wilson,2011.0,Robopocalypse,"Robopocalypse (Robopocalypse, #1)",eng,3.67,25914,30366,3794,950,2768,8423,11440,6785,https://images.gr-assets.com/books/1327885891m/9634967.jpg,https://images.gr-assets.com/books/1327885891s/9634967.jpg
3521,14498,14498,3899092,16,1401210074,9781401210080.0,"Mike Carey, Glenn Fabry, Neil Gaiman",1996.0,Neverwhere Graphic Novel,Neil Gaiman's Neverwhere,eng,4.21,29375,29935,457,259,819,4568,10893,13396,https://images.gr-assets.com/books/1309582431m/14498.jpg,https://images.gr-assets.com/books/1309582431s/14498.jpg
3524,27000,27000,1918119,5,142004030,9780142004040.0,Jasper Fforde,2002.0,Lost in a Good Book,"Lost in a Good Book (Thursday Next, #2)",eng,4.14,37873,41906,2328,195,892,7187,18393,15239,https://images.gr-assets.com/books/1419889476m/27000.jpg,https://images.gr-assets.com/books/1419889476s/27000.jpg
3529,509784,509784,1407851,123,449016196,9780449016190.0,Isaac Asimov,1955.0,The End of Eternity,The End of Eternity,eng,4.21,26560,31390,1433,161,797,5075,11667,13690,https://images.gr-assets.com/books/1405527675m/509784.jpg,https://images.gr-assets.com/books/1405527675s/509784.jpg
3530,371787,371787,968049,47,345369351,9780345369350.0,David Eddings,1989.0,Sorceress of Darshiva,"Sorceress of Darshiva (The Malloreon, #4)",eng,4.09,34086,35680,215,191,1265,7339,13168,13717,https://images.gr-assets.com/books/1342438281m/371787.jpg,https://images.gr-assets.com/books/1342438281s/371787.jpg
3532,18666047,18666047,25641726,52,804178321,9780804178330.0,Joe Abercrombie,2014.0,Half a King,"Half a King (Shattered Sea, #1)",eng,3.98,23911,31921,3643,263,1084,6543,15046,8985,https://images.gr-assets.com/books/1389378321m/18666047.jpg,https://images.gr-assets.com/books/1389378321s/18666047.jpg
3534,12652457,12652457,17766175,25,,,Brent Weeks,2014.0,The Broken Eye,"The Broken Eye (Lightbringer, #3)",eng,4.46,27754,30003,1401,77,328,2288,10202,17108,https://images.gr-assets.com/books/1376583941m/12652457.jpg,https://images.gr-assets.com/books/1376583941s/12652457.jpg
3536,153800,153800,1031900,23,,,Tamora Pierce,2002.0,Lady Knight ,"Lady Knight (Protector of the Small, #4)",,4.3,37403,40076,681,258,998,5725,12671,20424,https://images.gr-assets.com/books/1215394344m/153800.jpg,https://images.gr-assets.com/books/1215394344s/153800.jpg
3541,218427,218427,1668837,53,345475836,9780345475830.0,Frederik Pohl,1977.0,Gateway,"Gateway (Heechee Saga, #1)",eng,4.07,29685,31975,1138,366,1204,6245,12257,11903,https://images.gr-assets.com/books/1441698400m/218427.jpg,https://images.gr-assets.com/books/1441698400s/218427.jpg
3547,34492,34492,583590,64,60890312,9780060890320.0,Terry Pratchett,2006.0,Wintersmith,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",eng,4.22,33917,39304,1294,140,885,6171,15104,17004,https://images.gr-assets.com/books/1290229201m/34492.jpg,https://images.gr-assets.com/books/1290229201s/34492.jpg
3551,41913,41913,1142,80,307279901,9780307279900.0,P.D. James,1992.0,The Children of Men,The Children of Men,eng,3.69,28139,32197,2377,770,2727,9256,12476,6968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3562,201345,201345,1193907,29,441001866,9780441001870.0,Brian Jacques,1993.0,Martin the Warrior,"Martin the Warrior (Redwall, #6)",eng,4.13,34640,35402,405,277,997,6966,12885,14277,https://images.gr-assets.com/books/1327877608m/201345.jpg,https://images.gr-assets.com/books/1327877608s/201345.jpg
3573,22323,22323,2457086,54,60539828,9780060539820.0,"William Gibson, Bruce Sterling",1986.0,Burning Chrome and Other Stories,"Burning Chrome (Sprawl, #0)",eng,4.05,27359,29134,569,139,897,6278,11926,9894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3578,104089,104089,1907200,53,451457765,9780451457770.0,Guy Gavriel Kay,1990.0,Tigana,Tigana,eng,4.12,30831,33262,1925,764,1566,5362,10826,14744,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3593,248484,248484,2081992,30,1599900513,9781599900510.0,"Shannon Hale, James Noel Smith",2007.0,Book of a Thousand Days,Book of a Thousand Days,en-US,3.95,40060,42095,5637,492,2059,9444,17009,13091,https://images.gr-assets.com/books/1362875998m/248484.jpg,https://images.gr-assets.com/books/1362875998s/248484.jpg
3601,55398,55398,836472,39,765348810,9780765348810.0,Steven Erikson,2004.0,House of Chains,"House of Chains (The Malazan Book of the Fallen, #4)",eng,4.32,25023,27910,758,174,528,3188,10383,13637,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3602,6662883,6662883,6857668,13,785129219,9780785129220.0,"Eric Shanower, Skottie Young, L. Frank Baum",2010.0,Oz: The Wonderful Wizard of Oz,Oz: The Wonderful Wizard of Oz,eng,4.08,24529,24970,501,616,1137,4654,7736,10827,https://images.gr-assets.com/books/1336571208m/6662883.jpg,https://images.gr-assets.com/books/1336571208s/6662883.jpg
3608,30271,30271,2963636,34,515139750,9780515139750.0,Laurell K. Hamilton,2004.0,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)","Incubus Dreams (Anita Blake, Vampire Hunter, #12)",eng,3.78,39200,41654,891,1901,4171,9739,11320,14523,https://images.gr-assets.com/books/1362831466m/30271.jpg,https://images.gr-assets.com/books/1362831466s/30271.jpg
3611,6202318,6202318,6382800,44,441017835,9780441017840.0,Charlaine Harris,2009.0,A Touch of Dead,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",eng,3.82,36102,41598,1852,484,2859,12470,13658,12127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3626,1902241,1902241,1903936,36,805076689,9780805076680.0,Mary E. Pearson,2008.0,The Adoration of Jenna Fox,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",eng,3.7,36754,40079,4445,1272,3440,11358,14053,9956,https://images.gr-assets.com/books/1388715600m/1902241.jpg,https://images.gr-assets.com/books/1388715600s/1902241.jpg
3632,12007,12007,1494156,37,185723135X,9781857231360.0,Iain M. Banks,1990.0,Use of Weapons,"Use of Weapons (Culture, #3)",en-GB,4.18,26350,29256,1242,206,961,4641,10884,12564,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3636,2479827,2479827,2487028,22,375846158,9780375846150.0,Christopher Paolini,2008.0,"Eragon, Eldest & Brisingr (Inheritance, #1-3)","Eragon, Eldest & Brisingr (Inheritance, #1-3)",eng,4.2,25623,27681,550,628,1220,4138,7801,13894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3644,35921,35921,965345,37,1416509372,9781416509370.0,David Weber,1992.0,On Basilisk Station ,"On Basilisk Station (Honor Harrington, #1)",eng,4.11,28970,33182,1521,552,1281,5669,12074,13606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3648,24094,24094,1090193,34,1416903445,9781416903440.0,Tamora Pierce,1993.0,"Wolf-Speaker (Immortals, #2)","Wolf-Speaker (Immortals, #2)",eng,4.21,37448,40639,705,206,1043,7054,13842,18494,https://images.gr-assets.com/books/1495451734m/24094.jpg,https://images.gr-assets.com/books/1495451734s/24094.jpg
3652,298567,298567,3496896,79,60766204,9780060766210.0,"Joseph Delaney, Patrick  Arrasmith",2004.0,"The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles, #1)","Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)",eng,3.97,27305,33913,2705,512,1631,7713,12636,11421,https://images.gr-assets.com/books/1381497933m/298567.jpg,https://images.gr-assets.com/books/1381497933s/298567.jpg
3654,6250169,6250169,6432996,64,61161705,9780061161700.0,Terry Pratchett,2009.0,Unseen Academicals,"Unseen Academicals (Discworld, #37; Rincewind #8)",eng,3.97,30330,36127,1610,251,1536,8519,14401,11420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3660,25104,25104,2021847,32,1563892871,9781563892880.0,"Neil Gaiman, Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore",1996.0,The Sandman: The Wake,The Wake (The Sandman #10),eng,4.53,32360,35466,849,144,361,2718,9582,22661,https://images.gr-assets.com/books/1339922545m/25104.jpg,https://images.gr-assets.com/books/1339922545s/25104.jpg
3663,153795,153795,1142883,25,,,Tamora Pierce,2001.0,Squire,"Squire (Protector of the Small, #3)",eng,4.27,37110,39934,614,214,960,6132,13178,19450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3670,18656030,18656030,26109318,27,031621762X,9780316217620.0,James S.A. Corey,2014.0,Cibola Burn,"Cibola Burn (The Expanse, #4)",eng,4.12,21551,28995,1831,125,658,4845,13412,9955,https://images.gr-assets.com/books/1405023040m/18656030.jpg,https://images.gr-assets.com/books/1405023040s/18656030.jpg
3672,332631,332631,1584086,19,1401200761,9781401200760.0,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,Y: The Last Man Vol. 2: Cycles,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)",eng,4.23,30504,31168,764,241,747,4406,11897,13877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3673,3475268,3475268,3516587,33,61138010,9780061138010.0,Kim Harrison,2009.0,"White Witch, Black Curse","White Witch, Black Curse (The Hollows, #7)",en-US,4.35,38315,41420,1080,158,678,5049,14243,21292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3697,9300768,9300768,12879765,56,316123358,9780316123360.0,Joe Abercrombie,2011.0,The Heroes,"The Heroes (First Law World, #5)",eng,4.26,24964,29467,1434,194,696,3918,11010,13649,https://images.gr-assets.com/books/1375671200m/9300768.jpg,https://images.gr-assets.com/books/1375671200s/9300768.jpg
3702,1966969,1966969,1970128,46,778325342,9780778325340.0,Maria V. Snyder,2008.0,Fire Study,"Fire Study (Study, #3)",en-US,3.95,40523,44726,3321,598,2800,10233,15772,15323,https://images.gr-assets.com/books/1357064290m/1966969.jpg,https://images.gr-assets.com/books/1357064290s/1966969.jpg
3711,7095831,7095831,7352929,43,316056219,9780316056210.0,Paolo Bacigalupi,2010.0,Ship Breaker,"Ship Breaker (Ship Breaker, #1)",eng,3.74,31911,34277,4077,969,2439,9270,13610,7989,https://images.gr-assets.com/books/1327874074m/7095831.jpg,https://images.gr-assets.com/books/1327874074s/7095831.jpg
3712,385742,385742,860408,59,439650763,9780439650760.0,Suzanne Collins,2004.0,Gregor and the Prophecy of Bane,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",eng,4.17,29586,32127,1683,235,691,5583,12541,13077,https://images.gr-assets.com/books/1337457481m/385742.jpg,https://images.gr-assets.com/books/1337457481s/385742.jpg
3725,10790277,10790277,15702555,18,316187704,9780316187700.0,Michael J. Sullivan,2010.0,Rise of Empire,"Rise of Empire (The Riyria Revelations, #3-4)",eng,4.35,25757,28832,1215,110,381,3016,11157,14168,https://images.gr-assets.com/books/1307960500m/10790277.jpg,https://images.gr-assets.com/books/1307960500s/10790277.jpg
3727,10836728,10836728,15750881,32,316098795,9780316098790.0,Daniel O'Malley,2012.0,The Rook,"The Rook (The Checquy Files, #1)",eng,4.12,27569,32622,4807,560,1317,4788,12909,13048,https://images.gr-assets.com/books/1327619585m/10836728.jpg,https://images.gr-assets.com/books/1327619585s/10836728.jpg
3728,44170,44170,918951,28,803731531,9780803731530.0,Frank Beddor,2004.0,The Looking Glass Wars,"The Looking Glass Wars (The Looking Glass Wars, #1)",en-US,3.93,34581,37993,3522,819,2286,8286,13789,12813,https://images.gr-assets.com/books/1354845928m/44170.jpg,https://images.gr-assets.com/books/1354845928s/44170.jpg
3731,7576115,7576115,9934116,54,385611072,9780385611080.0,Terry Pratchett,2010.0,I Shall Wear Midnight,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",eng,4.35,30945,35603,1803,128,549,4334,12431,18161,https://images.gr-assets.com/books/1328232764m/7576115.jpg,https://images.gr-assets.com/books/1328232764s/7576115.jpg
3739,151370,151370,1575861,41,312368577,9780312368580.0,Madeleine L'Engle,1986.0,Many Waters,"Many Waters (A Wrinkle in Time Quintet, #4)",en-US,4.01,33049,35400,1100,450,1712,7615,12828,12795,https://images.gr-assets.com/books/1330360643m/151370.jpg,https://images.gr-assets.com/books/1330360643s/151370.jpg
3754,30016,30016,1583154,109,586010165,9780586010170.0,Isaac Asimov,1957.0,The Naked Sun,The Naked Sun (Robot #2),en-US,4.12,26532,31536,913,61,584,5820,14039,11032,https://images.gr-assets.com/books/1335782263m/30016.jpg,https://images.gr-assets.com/books/1335782263s/30016.jpg
3758,76658,76658,900764,19,345338588,9780345338590.0,Piers Anthony,1983.0,On a Pale Horse,"On a Pale Horse (Incarnations of Immortality, #1)",en-US,4.13,29492,30555,1264,320,1065,5332,11300,12538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3765,673252,673252,14085268,3,1560601760,9781560601760.0,"Brynne Stephens, Lela Dowling, Cynthia Martin, Anne McCaffrey",1991.0,,Anne McCaffrey's Dragonflight #1,eng,4.44,29556,29818,88,100,243,3313,8990,17172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3767,22896,22896,4030671,48,425190374,9780425190370.0,Alice Hoffman,1995.0,Practical Magic,Practical Magic,eng,3.8,32994,36006,2549,601,2531,9916,13285,9673,https://images.gr-assets.com/books/1490354120m/22896.jpg,https://images.gr-assets.com/books/1490354120s/22896.jpg
3768,13536649,13536649,16669363,18,034553364X,9780345533650.0,Kevin Hearne,2012.0,Trapped ,"Trapped (The Iron Druid Chronicles, #5)",eng,4.28,27544,31223,1312,80,511,4158,12311,14163,https://images.gr-assets.com/books/1346092123m/13536649.jpg,https://images.gr-assets.com/books/1346092123s/13536649.jpg
3769,9475,9475,361223,51,439474299,9780439474290.0,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061,https://images.gr-assets.com/books/1328868798m/9475.jpg,https://images.gr-assets.com/books/1328868798s/9475.jpg
3770,23395680,23395680,26653661,37,553499114,9780553499120.0,"Amie Kaufman, Jay Kristoff",2015.0,Illuminae,"Illuminae (The Illuminae Files, #1)",eng,4.32,44500,49187,13008,879,1732,5262,14328,26986,https://images.gr-assets.com/books/1443433956m/23395680.jpg,https://images.gr-assets.com/books/1443433956s/23395680.jpg
3771,140671,140671,390334,31,812521390,9780812521400.0,Glen Cook,1984.0,The Black Company,"The Black Company (The Chronicles of the Black Company, #1)",eng,3.96,27392,29013,1250,762,1662,5770,10645,10174,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3775,5061675,5061675,21619503,10,,,George R.R. Martin,1996.0,A Clash of Kings,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",,4.53,22259,22573,570,99,219,1585,6409,14261,https://images.gr-assets.com/books/1336020650m/5061675.jpg,https://images.gr-assets.com/books/1336020650s/5061675.jpg
3795,100924,100924,3148586,81,7157169,9780007157170.0,C.S. Lewis,1943.0,Perelandra,"Perelandra (Space Trilogy, #2)",en-US,3.97,26791,31492,1644,481,2016,6904,10570,11521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3797,7673,7673,997260,84,60891564,9780060891560.0,Michael Crichton,1976.0,Eaters of the Dead,Eaters of the Dead,,3.64,24885,28593,1196,751,2738,8799,10056,6249,https://images.gr-assets.com/books/1388369310m/7673.jpg,https://images.gr-assets.com/books/1388369310s/7673.jpg
3798,11100431,11100431,16022532,19,316187712,9780316187720.0,Michael J. Sullivan,2012.0,Heir of Novron,"Heir of Novron (The Riyria Revelations, #5-6)",eng,4.46,25185,28151,1507,119,344,2314,8956,16418,https://images.gr-assets.com/books/1307960132m/11100431.jpg,https://images.gr-assets.com/books/1307960132s/11100431.jpg
3814,6547188,6547188,6739626,20,61138037,9780061138030.0,Kim Harrison,2010.0,Black Magic Sanction,"Black Magic Sanction (The Hollows, #8)",eng,4.39,36216,39273,1149,135,538,4238,13520,20842,https://images.gr-assets.com/books/1310918991m/6547188.jpg,https://images.gr-assets.com/books/1310918991s/6547188.jpg
3817,36315,36315,1813320,8,345350804,9780345350800.0,"H.P. Lovecraft, August Derleth, Robert Bloch",1963.0,The Best of H.P. Lovecraft ,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,eng,4.31,25841,26093,523,226,611,3290,8631,13335,https://images.gr-assets.com/books/1333214256m/36315.jpg,https://images.gr-assets.com/books/1333214256s/36315.jpg
3818,82192,82192,1864677,71,60548258,9780060548250.0,Mary  Stewart,1970.0,The Crystal Cave,"The Crystal Cave (Arthurian Saga, #1)",en-US,4.12,34643,36328,1325,294,1175,6673,13794,14392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3819,8138071,8138071,12934445,18,61138061,9780061138060.0,Kim Harrison,2011.0,Pale Demon,"Pale Demon (The Hollows, #9)",en-US,4.45,35141,38529,1697,165,401,3495,12334,22134,https://images.gr-assets.com/books/1280381240m/8138071.jpg,https://images.gr-assets.com/books/1280381240s/8138071.jpg
3820,160149,160149,6750943,41,141182342,9780141182350.0,"H.P. Lovecraft, S.T. Joshi",1926.0,The Call of Cthulhu and Other Weird Stories,The Call of Cthulhu and Other Weird Stories,en-US,4.25,25663,27568,868,221,775,3876,9773,12923,https://images.gr-assets.com/books/1320618937m/160149.jpg,https://images.gr-assets.com/books/1320618937s/160149.jpg
3826,11312,11312,742,70,068987121X,9780689871210.0,Susan Cooper,1965.0,"Over Sea, Under Stone","Over Sea, Under Stone (The Dark Is Rising, #1)",,3.85,34020,37339,1732,740,2184,9763,13869,10783,https://images.gr-assets.com/books/1443993959m/11312.jpg,https://images.gr-assets.com/books/1443993959s/11312.jpg
3832,121927,121927,7313984,43,515142816,9780515142820.0,Laurell K. Hamilton,2006.0,"Danse Macabre (Anita Blake, Vampire Hunter, #14)","Danse Macabre (Anita Blake, Vampire Hunter, #14)",eng,3.81,36848,39211,806,1596,3750,9051,10973,13841,https://images.gr-assets.com/books/1289499526m/121927.jpg,https://images.gr-assets.com/books/1289499526s/121927.jpg
3833,40425,40425,1774048,461,809599813,9780809599810.0,Edgar Rice Burroughs,1912.0,Tarzan of the Apes,"Tarzan of the Apes (Tarzan, #1)",eng,3.88,27529,32325,1977,558,1970,8236,11543,10018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3834,127586,127586,2886933,64,345341678,9780345341680.0,Anne McCaffrey,1978.0,"The White Dragon (Pern: Dragonriders of Pern, #3)","The White Dragon (Pern, #3)",,4.17,33172,35821,655,174,1022,6685,12640,15300,https://images.gr-assets.com/books/1307994871m/127586.jpg,https://images.gr-assets.com/books/1307994871s/127586.jpg
3858,884288,884288,22431183,69,61056901,9780061056900.0,Terry Pratchett,1994.0,Interesting Times,"Interesting Times (Discworld, #17; Rincewind #5)",en-US,4.17,26733,31905,667,126,661,5613,12693,12812,https://images.gr-assets.com/books/1430881376m/884288.jpg,https://images.gr-assets.com/books/1430881376s/884288.jpg
3860,169875,169875,1047579,29,152045651,9780152045650.0,"Patricia C. Wrede, Peter de Sève",1991.0,,"Searching for Dragons (Enchanted Forest Chronicles, #2)",en-US,4.25,35016,36630,813,332,832,5634,12334,17498,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3874,30228,30228,2722196,28,515140872,9780515140870.0,Laurell K. Hamilton,2006.0,"Micah (Anita Blake, Vampire Hunter, #13)","Micah (Anita Blake, Vampire Hunter, #13)",en-US,3.62,37410,38534,842,2323,4989,9990,9063,12169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
